ano,uf,cod_ibge,pib_mil_rs,pib_per_capita_rs
2017,CE,230428,2956704.487,56139.6
2017,CE,230430,194785.494,10405.21
2017,CE,230435,208814.62,8683.6
2017,CE,230440,61592346.898,23441.59
2017,CE,230445,157617.189,9686.41
2017,CE,230450,250154.938,18300.9
2017,CE,230460,53075.449,7667.65
2017,CE,230465,96012.524,6272.46
2017,CE,230470,367695.39,6763.46
2017,CE,230480,38618.192,8727.28
2017,CE,230490,77899.774,7074.08
2017,CE,230495,209217.277,7945.66
2017,CE,230500,450310.056,11416.15
2017,CE,230510,61762.902,17412.72
2017,CE,230520,143185.071,7083.11
2017,CE,230523,1597151.428,24225.69
2017,CE,230526,95306.064,7210.32
2017,CE,230530,233071.923,9388.6
2017,CE,230533,92929.424,7524.65
2017,CE,230535,278155.016,14130.3
2017,CE,230540,559455.75,8289.95
2017,CE,230550,1502168.578,14639.02
2017,CE,230560,230527.895,8877.73
2017,CE,230565,78958.808,6866.58
2017,CE,230570,102850.544,8328.65
2017,CE,230580,378322.726,9099.55
2017,CE,230590,248518.162,6557.9
2017,CE,230600,141423.437,10012.28
2017,CE,230610,168327.623,7055.4
2017,CE,230620,69653.691,9001.51
2017,CE,230625,663649.846,16882.47
2017,CE,230630,550016.99,10588.45
2017,CE,230640,1560336.546,12241.29
2017,CE,230650,135105.048,6750.53
2017,CE,230655,770372.704,18684.76
2017,CE,230660,130467.901,6310.42
2017,CE,230670,149930.89,8348.97
2017,CE,230680,130346.126,11540.16
2017,CE,230690,511614.745,14851.8
2017,CE,230700,404007.681,11974.15
2017,CE,230710,194304.386,7176.26
2017,CE,230720,90500.947,11533.19
2017,CE,230725,310186.912,15898.87
2017,CE,230730,4428413.505,16378.3
2017,CE,230740,187388.481,7618.35
2017,CE,230750,249151.427,7951.22
2017,CE,230760,916986.132,15564.56
2017,CE,230763,139509.79,7045.95
2017,CE,230765,8540212.244,37989.59
2017,CE,230770,1368101.562,10816.23
2017,CE,230780,312088.972,11566.99
2017,CE,230790,77393.928,6983.75
2017,CE,230800,255896.164,6697.1
2017,CE,230810,371101.985,7972.46
2017,CE,230820,96490.237,6455.06
2017,CE,230830,222860.938,7894.19
2017,CE,230835,126516.194,9631.26
2017,CE,230837,86789.671,6389.58
2017,CE,230840,616401.692,17408.05
2017,CE,230850,318434.406,7281
2017,CE,230860,126565.748,7428.44
2017,CE,230870,842432.91,13687.41
2017,CE,230880,62690.056,7259.15
2017,CE,230890,147899.305,6655.54
2017,CE,230900,96768.057,6730.75
2017,CE,230910,125253.848,9761.81
2017,CE,230920,141024.649,9137.86
2017,CE,230930,272469.856,8505.38
2017,CE,230940,212351.369,7489.56
2017,CE,230945,172265.396,6783.7
2017,CE,230950,181331.555,8516.42
2017,CE,230960,1064432.199,15010.82
2017,CE,230970,1035916.269,12507.44
2017,CE,230980,165596.563,13845.87
2017,CE,230990,47601.86,7675.24
2017,CE,231000,76962.008,8288.85
2017,CE,231010,100907.28,7676.48
2017,CE,231020,475886.811,14040.44
2017,CE,231025,357111,10982.96
2017,CE,231030,204761.143,6576.14
2017,CE,231040,95831.91,8277.07
2017,CE,231050,281948.485,6581.28
2017,CE,231060,107363.32,11987.87
2017,CE,231070,405038.923,10924.26
2017,CE,231080,315992.215,19550.34
2017,CE,231085,221101.604,10710.21
2017,CE,231090,122366.691,7313.77
2017,CE,231095,57106.077,5295.44
2017,CE,231100,77866.47,6360.08
2017,CE,231110,136553.831,9151.79
2017,CE,231120,94829.559,8685.62
2017,CE,231123,53937.28,8486.04
2017,CE,231126,166934.221,8002.6
2017,CE,231130,937400.587,10823.86
2017,CE,231135,127330.582,8568.68
2017,CE,231140,1037971.159,13196
2017,CE,231150,382897.015,17503.06
2017,CE,231160,335447.281,12224.31
2017,CE,231170,190647.662,10157.58
2017,CE,231180,1129464.266,14769.07
2017,CE,231190,129449.051,8256.73
2017,CE,231195,118073.36,7230.01
2017,CE,231200,213896.053,6679.45
2017,CE,231210,132741.106,7589.98
2017,CE,231220,444168.903,10243.75
2017,CE,231230,475176.429,10186.43
2017,CE,231240,3083998.483,63897.2
2017,CE,231250,94530.555,12403.96
2017,CE,231260,96094.806,7478.78
2017,CE,231270,315027.457,11911.65
2017,CE,231280,49704.988,6615.86
2017,CE,231290,4456660.704,21683.85
2017,CE,231300,183440.108,10102.44
2017,CE,231310,330487.366,10839.56
2017,CE,231320,201167.589,7881.2
2017,CE,231325,71508.641,8078.25
2017,CE,231330,595585.916,10247.7
2017,CE,231335,110240.912,5832.24
2017,CE,231340,1248162.416,16704.75
2017,CE,231350,659096.891,11938.65
2017,CE,231355,101257.296,6354.4
2017,CE,231360,509130.572,14829.62
2017,CE,231370,49083.543,6398.58
2017,CE,231375,138782.335,7052.31
2017,CE,231380,453854.354,21003.02
2017,CE,231390,148515.566,10858.78
2017,CE,231395,253741.821,13912.05
2017,CE,231400,347548.691,8594.18
2017,CE,231410,413428.632,6887.03
2017,RN,240010,119101.112,10509.23
2017,RN,240020,894304.49,15370.55
2017,RN,240030,95929.471,8556.73
2017,RN,240040,25489.776,7818.95
2017,RN,240050,125198.043,9054.61
2017,RN,240060,36037.812,7424.35
2017,RN,240070,413531.311,28787.42
2017,RN,240080,125964.434,10577.25
2017,RN,240090,52867.385,7305.15
2017,RN,240100,471343.758,12976.45
2017,RN,240110,562037.811,20511.58
2017,RN,240120,362316.889,25324.45
2017,RN,240130,83513.792,8549.73
2017,RN,240140,134750.017,14475.24
2017,RN,240145,507034.509,18053.57
2017,RN,240150,35277.548,8680.5
2017,RN,240160,45789.721,8284.73
2017,RN,240165,221682.397,96091.2
2017,RN,240170,80674.101,7867.57
2017,RN,240180,151332.54,11897.21
2017,RN,240185,69413.005,10479.02
2017,RN,240190,33446.222,9088.65
2017,RN,240200,1145232.637,16786.85
2017,RN,240210,77545.106,6896.58
2017,RN,240220,478722.185,13970.36
2017,RN,240230,304021.298,14682.05
2017,RN,240240,80776.334,9865.21
2017,RN,240250,119905.595,11190.44
2017,RN,240260,808680.288,10950.46
2017,RN,240270,144438.182,12732.56
2017,RN,240280,42804.89,7653.3
2017,RN,240290,40150.319,8062.31
2017,RN,240300,96955.044,11900.71
2017,RN,240310,721960.749,15962.69
2017,RN,240320,53848.885,7489.41
2017,RN,240325,5023625.17,19723
2017,RN,240330,42127.256,7435.1
2017,RN,240340,64752.85,10582.26
2017,RN,240350,72126.536,6739.54
2017,RN,240360,387253.098,13668.88
2017,RN,240370,76306.635,12608.5
2017,RN,240375,31964.049,10404.96
2017,RN,240380,81113.155,8757.63
2017,RN,240390,24792.627,8578.76
2017,RN,240400,35349.164,8456.74
2017,RN,240410,68344.887,25173.07
2017,RN,240420,358843.704,13765.68
2017,RN,240430,205510.313,15619.85
2017,RN,240440,131996.108,12709.04
2017,RN,240450,1624964.741,106144.41
2017,RN,240460,103448.017,7543.24
2017,RN,240470,133260.54,8617.47
2017,RN,240480,25976.568,11540.01
2017,RN,240485,84251.461,11128.18
2017,RN,240490,48105.569,8112.24
2017,RN,240500,60725.095,6696.64
2017,RN,240510,74771.737,10770.92
2017,RN,240520,60900.582,11307.2
2017,RN,240530,65985.041,6535.76
2017,RN,240540,39533.051,7534.41
2017,RN,240550,25461.394,9561.17
2017,RN,240560,128334.922,8637.43
2017,RN,240570,154906.561,12314.7
2017,RN,240580,1046611.116,29829.03
2017,RN,240590,20934.354,7767.85
2017,RN,240600,48808.16,8067.46
2017,RN,240610,214335.898,11566.97
2017,RN,240615,32885.485,8410.61
2017,RN,240620,50503.776,7434.68
2017,RN,240630,58249.151,7685.6
2017,RN,240640,31108.235,11226.36
2017,RN,240650,262201.721,16818.58
2017,RN,240660,66344.806,8023.32
2017,RN,240670,120432.716,10642.69
2017,RN,240680,41040.874,8511.17
2017,RN,240690,41756.833,10433.99
2017,RN,240700,68791.673,6737.02
2017,RN,240710,1479502.926,18486.62
2017,RN,240720,593501.03,18628.99
2017,RN,240725,34827.505,8702.52
2017,RN,240730,62169.196,7320.91
2017,RN,240740,81840.236,9307.43
2017,RN,240750,109023.724,8919.56
2017,RN,240760,76814.407,16669.79
2017,RN,240770,88586.39,7701.16
2017,RN,240780,208380.346,9277.02
2017,RN,240790,21960.447,10082.85
2017,RN,240800,6167476.55,20862.92
2017,RN,240810,23458658.088,26501.57
2017,RN,240820,356995.431,13042.36
2017,RN,240830,462046.347,12257.5
2017,RN,240840,34519.864,7937.43
2017,RN,240850,47201.199,9668.41
2017,RN,240860,33023.104,7722.9
2017,RN,240870,40708.871,10549.07
2017,RN,240880,423165.257,80480.27
2017,RN,240890,322338.021,14875.54
2017,RN,240895,170511.279,15641.8
2017,RN,240910,107594.458,8213.94
2017,RN,240920,30553.785,9827.53
2017,RN,240930,129588.267,10089.4
2017,RN,240933,65389.752,11889.05
2017,RN,240940,493222.703,16196.73
2017,RN,240950,206954.375,61666.98
2017,RN,240960,24972.632,9862.81
2017,RN,240970,54326.93,7830.34
2017,RN,240980,123265.746,8242.99
2017,RN,240990,284538.179,18864.83
2017,RN,241000,35074.85,9143.6
2017,RN,241010,107189.585,6952.24
2017,RN,241020,59757.126,7555.59
2017,RN,241025,117666.998,17332.01
2017,RN,241030,77803.792,7704.11
2017,RN,241040,127852.361,13362.5
2017,RN,241050,40513.805,7920.59
2017,RN,241060,28890.46,8933.35
2017,RN,241070,30481.037,8547.68
2017,RN,241080,31379.537,7336.81
2017,RN,241090,64290.612,7961.69
2017,RN,241100,39998.482,8800.55
2017,RN,241105,79955.59,19501.36
2017,RN,241110,29806.083,8123.76
2017,RN,241120,562261.044,14174.53
2017,RN,241140,124273.557,9351.61
2017,RN,241142,38557.252,14275.18
2017,RN,241150,216174.591,8925.46
2017,RN,241160,196460.241,69030.3
2017,RN,241170,34817.249,7868.3
2017,RN,241180,48863.058,13509.28
2017,RN,241190,38685.039,9128.14
2017,RN,241200,1414685.356,13938.89
2017,RN,241210,56257.26,8986.78
2017,RN,241220,762501.338,17331.55
2017,RN,241230,94086.284,7233.51
2017,RN,241240,101470.861,21854.59
2017,RN,241250,218348.904,9248.15
2017,RN,241255,419572.208,43678.14
2017,RN,241260,162670.49,9257.37
2017,RN,241270,58984.432,9608.15
2017,RN,241280,70220.873,8416.74
2017,RN,241290,90449.033,8059.26
2017,RN,241300,62950.12,9731.04
2017,RN,241310,43396.257,7012.97
2017,RN,241320,102989.185,23284.92
2017,RN,241330,45006.615,7667.23
2017,RN,241335,306570.729,25897.17
2017,RN,241340,73352.811,8972.82
2017,RN,241350,54688.219,8515.76
2017,RN,241355,37322.71,7709.71
2017,RN,241360,41442.617,13156.39
2017,RN,241370,42034.423,7603.91
2017,RN,241380,25075.924,9772.38
2017,RN,241390,120767.596,9717.38
2017,RN,241400,137350.289,8656.89
2017,RN,241410,83173.321,7691.26
2017,RN,241415,94070.394,15911.77
2017,RN,241420,305228.344,21966.78
2017,RN,241430,30008.249,12313.6
2017,RN,241440,676606.387,19875.05
2017,RN,241445,41114.587,12357.86
2017,RN,241450,129502.139,12012.07
2017,RN,241460,142009.157,9720.66
2017,RN,241470,41813.092,7528.46
2017,RN,241475,35656.808,8516.08
2017,RN,241480,106736.872,8627.99
2017,RN,241490,15769.452,9110.02
2017,RN,241500,36889.047,11625.92
2017,PB,250010,77222.249,7528
2017,PB,250020,47394.371,8521.1
2017,PB,250030,266622.078,9333.87
2017,PB,250040,225944.787,10921.01
2017,PB,250050,108721.302,7516.68
2017,PB,250053,42304.545,7693.13
2017,PB,250057,25919.386,10363.61
2017,PB,250060,1110449.389,56716.35
2017,PB,250070,171751.631,9573.67
2017,PB,250073,24392.912,10860.6
2017,PB,250077,72218.979,8566.9
2017,PB,250080,167593.063,9856.68
2017,PB,250090,98835.197,7300.58
2017,PB,250100,165492.831,8105.24
2017,PB,250110,232703.478,10217.05
2017,PB,250115,18677.629,8785.34
2017,PB,250120,52057.352,7463.42
2017,PB,250130,141195.402,7371.59
2017,PB,250135,36966.227,9427.75
2017,PB,250140,79806.381,8798.94
2017,PB,250150,232449.827,10987.42
2017,PB,250153,40503.018,8223.96
2017,PB,250157,63430.528,7696.95
2017,PB,250160,127545.094,8270.87
2017,PB,250170,46564.461,7788
2017,PB,250180,1356044.944,13978.4
2017,PB,250190,170525.016,9642.35
2017,PB,250200,64521.188,8781.98
2017,PB,250205,31613.159,9195.22
2017,PB,250210,41912.257,7835.53
2017,PB,250215,126850.961,17909.21
2017,PB,250220,26206.414,10208.97
2017,PB,250230,41481.093,8342.94
2017,PB,250240,95009.147,7958.55
2017,PB,250250,185219.555,10381.1
2017,PB,250260,51204.68,8294.94
2017,PB,250270,62145.612,11444.86
2017,PB,250280,122278.362,8667.92
2017,PB,250290,51655.017,7999.85
2017,PB,250300,322158.979,14729.29
2017,PB,250310,48284.762,8668.72
2017,PB,250320,2895697.258,42563.13
2017,PB,250330,109478.787,10665.25
2017,PB,250340,33111.208,8832.01
2017,PB,250350,123893.584,7221.59
2017,PB,250355,47318.437,6587.56
2017,PB,250360,59332.587,8146.72
2017,PB,250370,1096132.93,17626.4
2017,PB,250375,30467.566,9530.05
2017,PB,250380,65965.571,10948.64
2017,PB,250390,59380.936,9863.94
2017,PB,250400,8650089.384,21080.71
2017,PB,250403,60047.501,9164.76
2017,PB,250407,34691.303,8317.26
2017,PB,250410,25578.931,9590.9
2017,PB,250415,59294.295,7931.29
2017,PB,250420,40217.359,8151.07
2017,PB,250430,380057.587,12447.03
2017,PB,250435,56763.089,11730.33
2017,PB,250440,161118.29,8504.98
2017,PB,250450,57481.101,8511.94
2017,PB,250460,636152.483,25683.41
2017,PB,250470,50493.674,10543.68
2017,PB,250480,141092.625,9146.42
2017,PB,250485,19190.183,9968.93
2017,PB,250490,127580.058,7265.79
2017,PB,250500,59221.484,8141.53
2017,PB,250510,190742.791,9374.03
2017,PB,250520,56890.869,8378.63
2017,PB,250523,55256.645,8690.88
2017,PB,250527,47209.899,9023.3
2017,PB,250530,19978.168,7937.29
2017,PB,250535,41814.211,7825.98
2017,PB,250540,59117.37,7117.43
2017,PB,250550,33191.203,8716.18
2017,PB,250560,53269.129,8132.69
2017,PB,250570,81254.72,7825.75
2017,PB,250580,37669.76,10481.29
2017,PB,250590,32011.058,9073.43
2017,PB,250600,408055.677,12266.45
2017,PB,250610,87470.978,7731.9
2017,PB,250620,26563.325,8884.06
2017,PB,250625,64867.394,7690.27
2017,PB,250630,947355.038,16089.32
2017,PB,250640,134905.359,9544.74
2017,PB,250650,30537.216,8887.43
2017,PB,250660,47406.985,8001.18
2017,PB,250670,75523.207,6382.42
2017,PB,250680,155990.91,8588.39
2017,PB,250690,273667.518,11181.51
2017,PB,250700,273903.618,11025.83
2017,PB,250710,172236.299,9203.12
2017,PB,250720,105331.196,9684.74
2017,PB,250730,120942.089,8411.61
2017,PB,250740,62622.694,8088.7
2017,PB,250750,19740717.161,24323.27
2017,PB,250760,63093.197,7936.25
2017,PB,250770,154338.079,8474.06
2017,PB,250780,65186.816,9097.95
2017,PB,250790,99768.772,9263.58
2017,PB,250800,74007.973,7499.79
2017,PB,250810,37793.393,8099.74
2017,PB,250820,71622.065,9337.95
2017,PB,250830,259416.974,9418.62
2017,PB,250840,26081.467,9571.18
2017,PB,250850,57242.391,7750.12
2017,PB,250855,37488.348,8631.9
2017,PB,250860,187693.385,14304.81
2017,PB,250870,31494.249,7855.89
2017,PB,250880,49597.028,8754.99
2017,PB,250890,625219.82,13892.23
2017,PB,250900,72420.804,6512.66
2017,PB,250905,72366.867,8428.47
2017,PB,250910,191180.141,8748.06
2017,PB,250915,61343.867,9274.85
2017,PB,250920,102104.493,7370.57
2017,PB,250930,185236.952,21880.1
2017,PB,250933,41685.744,9187.95
2017,PB,250937,25503.605,8749.09
2017,PB,250939,50511.628,7668.38
2017,PB,250940,129980.708,9783.28
2017,PB,250950,61436.969,10795.46
2017,PB,250960,36881.158,7643.76
2017,PB,250970,495875.903,14893.85
2017,PB,250980,76930.418,7753.52
2017,PB,250990,80816.491,7726.24
2017,PB,251000,57528.765,7884.97
2017,PB,251010,82902.65,7792.33
2017,PB,251020,47954.279,8067.68
2017,PB,251030,39415.494,8027.6
2017,PB,251040,56661.675,8701.12
2017,PB,251050,35220.343,8914.29
2017,PB,251060,31211.605,10260.23
2017,PB,251065,18614.113,10522.39
2017,PB,251070,24339.283,10040.96
2017,PB,251080,1712176.098,15884.37
2017,PB,251090,119574.415,9715.18
2017,PB,251100,32502.167,8546.45
2017,PB,251110,68826.434,8474.07
2017,PB,251120,425426.352,14927.76
2017,PB,251130,179588.25,11160.79
2017,PB,251140,176531.053,9421.52
2017,PB,251150,92900.209,7781.89
2017,PB,251160,87417.232,13231
2017,PB,251170,43674.987,8597.44
2017,PB,251180,85035.686,8033.6
2017,PB,251190,265289.528,13830.13
2017,PB,251200,233676.377,12548.4
2017,PB,251203,33452.658,8873.38
2017,PB,251207,40621.787,9407.55
2017,PB,251210,381280.241,11636.46
2017,PB,251220,49194.149,11771.75
2017,PB,251230,212930.043,9065.1
2017,PB,251240,97324.087,7096.18
2017,PB,251250,465675.316,10532.3
2017,PB,251260,22352.118,11380.92
2017,PB,251270,168974.162,8630.38
2017,PB,251272,46842.653,7680.38
2017,PB,251274,30886.064,8562.81
2017,PB,251275,40960.365,9044.02
2017,PB,251276,43856.38,9704.89
2017,PB,251278,21693.255,10928.59
2017,PB,251280,70508.509,8190.09
2017,PB,251290,238589.253,9877.84
2017,PB,251300,25438.86,6391.67
2017,PB,251310,111520.674,9182.44
2017,PB,251315,53031.412,8087.76
2017,PB,251320,55394.132,8412.17
2017,PB,251330,49396.889,8390.84
2017,PB,251335,29070.915,8084.24
2017,PB,251340,198366.525,12880.11
2017,PB,251350,40148.517,7782.23
2017,PB,251360,53615.625,7633.2
2017,PB,251365,26687.196,9920.89
2017,PB,251370,2222753.565,16242.14
2017,PB,251380,44621.836,9757.67
2017,PB,251385,24161.012,9591.51
2017,PB,251390,425782.469,12444.32
2017,PB,251392,40296.815,8875.95
2017,PB,251394,23775.087,9140.75
2017,PB,251396,28149.191,9022.18
2017,PB,251398,31962.394,9504.13
2017,PB,251400,42852.227,9974.91
2017,PB,251410,34026.544,7693.09
2017,PB,251420,57795.125,7526.39
2017,PB,251430,46277.945,7370.27
2017,PB,251440,48504.716,10464.88
2017,PB,251445,46980.585,7870.76
2017,PB,251450,175932.199,8725.5
2017,PB,251455,29101.459,7574.56
2017,PB,251460,27324.365,7662.47
2017,PB,251465,23008.819,12740.21
2017,PB,251470,59405.227,14331.78
2017,PB,251480,28622.54,7712.89
2017,PB,251490,69263.167,8970.75
2017,PB,251500,62372.739,8687.01
2017,PB,251510,86630.555,7313.68
2017,PB,251520,31037.551,8878.02
2017,PB,251530,529918.585,10055.95
2017,PB,251540,68137.118,6147.34
2017,PB,251550,117768.911,8591.88
2017,PB,251560,31487.307,10088.85
2017,PB,251570,48354.88,15598.35
2017,PB,251580,59669.442,8499.92
2017,PB,251590,58897.496,9666.42
2017,PB,251593,46042.191,9128.11
2017,PB,251597,86885.117,11146.26
2017,PB,251600,264120.516,10013.67
2017,PB,251610,170486.524,11375.63
2017,PB,251615,31230.7,8755.45
2017,PB,251620,1085628.677,15608.43
2017,PB,251630,174663.258,10300.36
2017,PB,251640,74791.642,6819.7
2017,PB,251650,123155.324,8062.01
2017,PB,251660,108712.912,7415.11
2017,PB,251670,135528.424,8921.63
2017,PB,251675,28110.404,9168.43
2017,PB,251680,74712.717,7879.43
2017,PB,251690,162923.714,10591.84
2017,PB,251700,72567.138,7320.4
2017,PB,251710,29715.289,10537.34
2017,PB,251720,41395.854,7725.99
2017,PB,251740,22410.807,9982.54
2017,PE,260005,2003007.115,20158.28
2017,PE,260010,405079.325,10943.06
2017,PE,260020,166121.327,8558.1
2017,PE,260030,248233.205,10072.76
2017,PE,260040,239858.665,6594.78
2017,PE,260050,334358.491,7760.08
2017,PE,260060,124657.023,8586.97
2017,PE,260070,313640.392,8196.11
2017,PE,260080,153946.132,6723.71
2017,PE,260090,209645.176,9224.9
2017,PE,260100,113953.219,10317.18
2017,PE,260105,139009.961,6858.59
2017,PE,260110,987504.915,11790.12
2017,PE,260120,977866.038,13274.14
2017,PE,260130,101790.171,7156.23
2017,PE,260140,429669.142,10124.63
2017,PE,260150,76804.872,6404.68
2017,PE,260160,203139.046,9827.72
2017,PE,260170,1805501.548,23760.98
2017,PE,260180,89776.993,7104.3
2017,PE,260190,711513.338,11751.03
2017,PE,260200,247355.281,6541.02
2017,PE,260210,481173.382,9979.95
2017,PE,260220,339994.603,8712.23
2017,PE,260230,402865.433,10589.46
2017,PE,260240,168368.111,18763.86
2017,PE,260250,51750.741,6932.45
2017,PE,260260,353158.197,7043.72
2017,PE,260270,91098.432,6962.05
2017,PE,260280,411030.54,7124.07
2017,PE,260290,10031201.838,49015.66
2017,PE,260300,404210.172,11939.1
2017,PE,260310,202166.719,10003.8
2017,PE,260320,417640.077,14654.04
2017,PE,260330,90309.98,8169.15
2017,PE,260340,47504.039,8281.74
2017,PE,260345,1756760.193,11235.28
2017,PE,260350,160771.098,8651.51
2017,PE,260360,190587.583,22440.55
2017,PE,260370,192953.505,7792.32
2017,PE,260380,198955.773,9952.27
2017,PE,260390,144904.47,7453.93
2017,PE,260392,77107.474,6021.67
2017,PE,260400,1318644.401,15947.81
2017,PE,260410,6874476.336,19303.39
2017,PE,260415,90218.098,6320.45
2017,PE,260420,289144.497,6828.63
2017,PE,260430,87529.538,7484.36
2017,PE,260440,137538.499,10267.13
2017,PE,260450,207864.998,9656.91
2017,PE,260460,214310.566,8184.17
2017,PE,260470,151074.279,8347.57
2017,PE,260480,105235.083,8378.59
2017,PE,260490,97608.172,8444.34
2017,PE,260500,265406.383,11069.21
2017,PE,260510,428276.156,11652.82
2017,PE,260515,214781.125,11490.54
2017,PE,260520,871233.361,12759.53
2017,PE,260530,238194.436,7492.75
2017,PE,260540,190753.706,8687.21
2017,PE,260545,153534.189,50906.56
2017,PE,260550,106839.336,8861.19
2017,PE,260560,183258.955,8120.66
2017,PE,260570,412536.946,12700.09
2017,PE,260580,108779.074,7096.76
2017,PE,260590,205404.649,6688.74
2017,PE,260600,2342216.338,16893.99
2017,PE,260610,479264.346,15752.32
2017,PE,260620,9154029.11,115509.71
2017,PE,260630,57272.839,7721.83
2017,PE,260640,1068763.762,12839.39
2017,PE,260650,148613.709,7780.82
2017,PE,260660,255886.475,8828.24
2017,PE,260670,60412.066,7810.22
2017,PE,260680,2479514.788,21486.64
2017,PE,260690,87799.226,7211.44
2017,PE,260700,155263.563,6809.51
2017,PE,260710,34025.61,7491.33
2017,PE,260720,10892223.608,115221.39
2017,PE,260730,269160.355,8840.29
2017,PE,260740,53413.135,10994.88
2017,PE,260750,204577.572,7774.48
2017,PE,260760,239363.837,9281.63
2017,PE,260765,494817.727,13623.84
2017,PE,260770,102327.939,7503.15
2017,PE,260775,1398743.745,53107.44
2017,PE,260780,129665.274,7691.16
2017,PE,260790,13540091.046,19455.38
2017,PE,260795,101857.222,8755.13
2017,PE,260800,119043.706,6991.88
2017,PE,260805,122689.319,8344.51
2017,PE,260810,272380.101,8134.39
2017,PE,260820,125465.226,7846.97
2017,PE,260825,103834.938,9161.37
2017,PE,260830,153355.231,10423.82
2017,PE,260840,118749.035,7769.5
2017,PE,260845,228046.622,12777.87
2017,PE,260850,309510.804,14505.15
2017,PE,260860,112483.01,8630.63
2017,PE,260870,128979.625,7952.87
2017,PE,260875,327415.706,12944.4
2017,PE,260880,451076.526,11308.58
2017,PE,260890,743385.193,13241.63
2017,PE,260900,242579.765,9620.84
2017,PE,260910,200850.339,12695.98
2017,PE,260915,118784.052,5643.75
2017,PE,260920,85684.835,7494.52
2017,PE,260930,155980.079,10214.81
2017,PE,260940,682720.634,10990.53
2017,PE,260950,520236.169,16116.36
2017,PE,260960,5437635.742,13915.15
2017,PE,260970,333791.549,14043.74
2017,PE,260980,151483.367,10239.51
2017,PE,260990,612239.504,8901.94
2017,PE,261000,833617.808,13267.41
2017,PE,261010,72512.638,9343.21
2017,PE,261020,175758.961,6653.25
2017,PE,261030,242840.529,21210.63
2017,PE,261040,163904.934,7665.2
2017,PE,261050,219997.607,7615.27
2017,PE,261060,758366.163,13556.29
2017,PE,261070,4018622.594,12238.73
2017,PE,261080,243943.956,10839.54
2017,PE,261090,691903.945,10345.3
2017,PE,261100,1078865.582,29878.85
2017,PE,261110,5988818.192,17448.97
2017,PE,261120,85549.485,7592.25
2017,PE,261130,363983.22,13500.86
2017,PE,261140,168863.63,11411.25
2017,PE,261150,175507.357,6794.45
2017,PE,261153,49178.761,7230.04
2017,PE,261160,51839333.495,31731.3
2017,PE,261170,166292.75,8154.8
2017,PE,261180,387434.57,8227.88
2017,PE,261190,259964.344,11119.57
2017,PE,261200,144528.242,14359.49
2017,PE,261210,62142.449,5782.31
2017,PE,261220,792337.745,13106.67
2017,PE,261230,143489.883,9093.72
2017,PE,261240,193910.416,7464.12
2017,PE,261245,100486.124,6610.06
2017,PE,261247,83541.984,6682.82
2017,PE,261250,1428003.275,13502.17
2017,PE,261255,91192.821,6352.69
2017,PE,261260,516362.702,12397.07
2017,PE,261270,101705.359,7257.93
2017,PE,261280,81836.217,6974.28
2017,PE,261290,96156.916,6131.28
2017,PE,261300,953021.426,16201.23
2017,PE,261310,350467.219,9466.2
2017,PE,261320,202369.592,8943.33
2017,PE,261330,168132.638,7909.52
2017,PE,261340,251043.988,11975.58
2017,PE,261350,256605.977,7590.99
2017,PE,261360,362827.088,10765.1
2017,PE,261370,1107232.646,9877.27
2017,PE,261380,235668.311,13162.89
2017,PE,261390,1336854.02,15623.29
2017,PE,261400,136759.071,7167.67
2017,PE,261410,278579.979,7809.92
2017,PE,261420,482254.015,10654.49
2017,PE,261430,81055.962,7212.67
2017,PE,261440,41237.762,6898.25
2017,PE,261450,771620.583,11986.71
2017,PE,261460,249009.759,8798.62
2017,PE,261470,126850.154,9869.3
2017,PE,261480,170628.703,6726.14
2017,PE,261485,285436.705,12356.57
2017,PE,261500,264906.762,9341.52
2017,PE,261510,51414.922,7221.2
2017,PE,261520,67358,6453.77
2017,PE,261530,646914.357,12186.85
2017,PE,261540,624256.078,14126.96
2017,PE,261550,101544.767,7417.98
2017,PE,261560,281806.03,9345.25
2017,PE,261570,138855.603,9122.63
2017,PE,261580,184071.692,6820
2017,PE,261590,75770.582,9275.38
2017,PE,261600,207677.681,11374.61
2017,PE,261610,64762.896,6824.33
2017,PE,261618,67084.295,8779.52
2017,PE,261620,153693.829,7511.92
2017,PE,261630,357346.017,11019.34
2017,PE,261640,3691415.482,26831.44
2017,PE,261650,104720.71,7147.68
2017,AL,270010,136648.493,6676.53
2017,AL,270020,141402.986,7935.96
2017,AL,270030,4104162.137,17525.3
2017,AL,270040,766074.667,16045.46
2017,AL,270050,160795.511,10009.68
2017,AL,270060,171264.021,20386.15
2017,AL,270070,174237.998,9289.23
2017,AL,270080,38220.441,8583.08
2017,AL,270090,83337.567,12260.93
2017,AL,270100,268988.071,9749.48
2017,AL,270110,395000.171,37002.36
2017,AL,270120,88261.74,8099.64
2017,AL,270130,171714.913,7977.09
2017,AL,270135,63954.691,9105.17
2017,AL,270140,496451.316,8626.73
2017,AL,270150,83661.905,8632.06
2017,AL,270160,108272.694,6020.84
2017,AL,270170,179071.474,10318.74
2017,AL,270180,57364.694,6265.94
2017,AL,270190,108854.093,14656.54
2017,AL,270200,102268.471,9392.77
2017,AL,270210,252184.033,11501.6
2017,AL,270220,67040.119,11328.17
2017,AL,270230,1376188.752,23934.55
2017,AL,270235,196579.073,8020.36
2017,AL,270240,475705.842,9044.35
2017,AL,270250,77917.959,6948.28
2017,AL,270255,104606.693,5674.35
2017,AL,270260,284594.809,12659.35
